settore06-M1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.804	0.858	0.830
settore03-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.656	0.690	0.672
settore03-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.642	0.648	0.645
settore11-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.611	0.675	0.642
settore11-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.621	0.545	0.581
settore11-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.559	0.642	0.598
settore11-A3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.712	0.835	0.769
settore11-A3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.720	0.711	0.715
settore11-A3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.706	0.837	0.766
settore13-B2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.822	0.819	0.820
settore13-B2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.802	0.862	0.831
settore13-B2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.796	0.818	0.807
settore13-B3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.800	0.831	0.815
settore13-B3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.872	0.810	0.840
settore13-B3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.787	0.841	0.813
settore13-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.671	0.745	0.706
settore13-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.718	0.701	0.709
settore13-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.691	0.751	0.720
settore09-B3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.765	0.813	0.788
settore09-B3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.550	0.579	0.564
settore09-B3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.780	0.867	0.821
settore12-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.743	0.765	0.754
settore12-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.667	0.571	0.615
settore12-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.776	0.809	0.792
settore13-C1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.694	0.664
settore13-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.692	0.659	0.675
settore13-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.577	0.672	0.621
settore10-N3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.618	0.689	0.651
settore10-N3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.611	0.611	0.611
settore10-N3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.542	0.605	0.571
settore14-B2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.472	0.538	0.503
settore14-B2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.500	0.476	0.488
settore14-B2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.486	0.632	0.550
settore09-D3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.661	0.740	0.698
settore09-D3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.571	0.600	0.585
settore09-D3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.793	0.767	0.780
settore06-E2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.741	0.826	0.781
settore06-E2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.675	0.659	0.667
settore06-E2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.719	0.806	0.760
settore09-C2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.707	0.728	0.717
settore09-C2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.654	0.630	0.642
settore09-C2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.736	0.826	0.779
settore07-H5	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.407	0.423	0.415
settore07-H5	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.636	0.636
settore07-H5	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.278	0.333	0.303
settore11-C2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.655	0.756	0.702
settore11-C2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.704	0.717	0.710
settore11-C2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.701	0.780	0.738
settore10-D4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.624	0.747	0.680
settore10-D4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.600	0.675	0.635
settore10-D4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.667	0.763	0.711
settore08-C1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.841	0.814	0.827
settore08-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.709	0.675	0.691
settore08-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.836	0.843	0.839
settore08-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.703	0.772	0.736
settore08-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.678	0.678	0.678
settore08-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.672	0.782	0.723
settore08-D1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.874	0.915	0.894
settore08-D1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.882	0.894	0.888
settore08-D1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.872	0.906	0.889
settore01-A4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.738	0.775	0.756
settore01-A4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.692	0.659	0.675
settore01-A4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.683	0.800	0.737
settore14-C2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.849	0.883	0.866
settore14-C2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.788	0.774	0.781
settore14-C2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.889	0.917	0.903
settore10-C1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.788	0.827	0.807
settore10-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.734	0.725	0.730
settore10-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.788	0.878	0.831
settore01-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.653	0.717	0.684
settore01-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.660	0.674	0.667
settore01-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.521	0.543	0.532
settore08-E1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.759	0.821	0.789
settore08-E1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.771	0.750	0.761
settore08-E1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.738	0.806	0.771
settore02-A2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.493	0.276	0.354
settore02-A2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.449	0.319	0.373
settore02-A2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.375	0.167	0.231
settore10-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.804	0.880	0.840
settore10-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.761	0.795	0.778
settore10-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.803	0.889	0.844
settore07-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.573	0.632	0.601
settore07-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.545	0.545	0.545
settore07-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.512	0.600	0.553
settore09-E4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.785	0.832	0.808
settore09-E4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.744	0.784	0.763
settore09-E4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.818	0.844	0.831
settore03-B2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.500	0.426	0.460
settore03-B2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.462	0.462	0.462
settore03-B2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.528	0.396	0.452
settore02-B3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.810	0.892	0.849
settore02-B3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.794	0.843	0.818
settore02-B3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.805	0.885	0.843
settore09-D1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.884	0.932	0.908
settore09-D1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.931	0.912	0.922
settore09-D1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.876	0.935	0.904
settore10-F3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.654	0.729	0.690
settore10-F3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.865	0.842	0.853
settore10-F3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.529	0.638	0.578
settore12-G2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.658	0.750	0.701
settore12-G2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.714	0.789	0.750
settore12-G2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.733	0.733	0.733
settore08-A3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.788	0.852	0.819
settore08-A3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.766	0.800	0.783
settore08-A3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.779	0.779	0.779
settore04-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.652	0.667	0.659
settore04-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.684	0.709	0.696
settore04-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.632	0.649	0.640
settore14-A2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.742	0.782	0.762
settore14-A2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.773	0.680	0.723
settore14-A2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.763	0.763	0.763
settore09-E1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.709	0.726	0.718
settore09-E1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.606	0.690	0.645
settore09-E1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.741	0.782	0.761
settore06-A4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.602	0.644	0.622
settore06-A4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.614	0.750	0.675
settore06-A4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.596	0.667	0.630
settore08-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.528	0.528	0.528
settore08-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.467	0.500	0.483
settore08-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.429	0.409	0.419
settore02-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.456	0.330	0.383
settore02-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.414	0.438	0.426
settore02-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.167	0.029	0.049
settore09-D2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.744	0.847	0.792
settore09-D2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.583	0.667	0.622
settore09-D2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.720	0.706	0.713
settore01-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.773	0.827	0.799
settore01-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.816	0.845	0.830
settore01-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.702	0.781	0.739
settore01-A6	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.569	0.592	0.580
settore01-A6	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.706	0.545	0.615
settore01-A6	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.520	0.481	0.500
settore11-A2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.703	0.799	0.748
settore11-A2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.729	0.717	0.723
settore11-A2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.741	0.833	0.784
settore13-B4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.551	0.607	0.578
settore13-B4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.610	0.625	0.617
settore13-B4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.606	0.642	0.623
settore06-I1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.641	0.732	0.683
settore06-I1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.549	0.683	0.609
settore06-I1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.612	0.685	0.646
settore05-H2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.852	0.909	0.880
settore05-H2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.784	0.833	0.808
settore05-H2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.828	0.906	0.865
settore06-H1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.695	0.761	0.727
settore06-H1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.686	0.795	0.737
settore06-H1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.687	0.781	0.731
settore06-F3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.450	0.290	0.353
settore06-F3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.200	0.167	0.182
settore06-F3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.500	0.360	0.419
settore03-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.650	0.638	0.644
settore03-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.348	0.333	0.340
settore03-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.702	0.728	0.715
settore12-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.750	0.809	0.778
settore12-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.735	0.791	0.762
settore12-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.776	0.807	0.791
settore07-D1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.657	0.707	0.681
settore07-D1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.588	0.667	0.625
settore07-D1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.641	0.766	0.698
settore06-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.731	0.837	0.780
settore06-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.716	0.774	0.744
settore06-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.680	0.747	0.712
settore10-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.648	0.742	0.692
settore10-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.600	0.618
settore10-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.640	0.693	0.665
settore07-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.868	0.917	0.892
settore07-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.929	0.963	0.945
settore07-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.905	0.938	0.921
settore05-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.793	0.847	0.819
settore05-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.827	0.827	0.827
settore05-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.786	0.867	0.824
settore12-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.759	0.789	0.774
settore12-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.640	0.667	0.653
settore12-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.790	0.852	0.820
settore09-C1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.851	0.860	0.855
settore09-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.789	0.750	0.769
settore09-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.735	0.758	0.746
settore05-D1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.743	0.810	0.775
settore05-D1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.663	0.726	0.693
settore05-D1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.725	0.794	0.758
settore14-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.687	0.826	0.750
settore14-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.677	0.677	0.677
